valor_requerido,valor_desembolso,total_juros,taxa_juros,taxa_multa,taxa_mora,status_id,data_criacao,data_pagamento,produto,conveniada_id,quantidade_parcelas,data_primeiro_vencimento,valor_parcela,quantidade_parcelas_pagas,cpf,nome,dt_nasc,sexo,email
"3341,11",3263,"78,11","2,33776","2,88","3,75",,25/3/2026,,CONSIGNADO,,44,20/6/2026,"75,93",8,kUxu1sAMzEmow5,Miss Laurence Abbott,9/9/1974,F,stracke.hildegard@example.com
"39676,2","38647,8","1028,38","2,59194","3,83","3,38",,25/3/2026,,CONSIGNADO,,67,10/6/2026,"592,18",58,KV8y3XCQaBVfqN,Cathryn Reichert,11/5/1975,F,freinger@example.net
"35773,6","35288,7","484,9","1,35546","7,52","8,35",,25/3/2026,,CONSIGNADO,,64,25/5/2026,"558,96",32,kW05g4oX2MBEmZ,Kiel Stiedemann,12/2/2003,F,tomasa11@example.net
"35926,2","35077,1","849,03","2,36326","1,52","6,18",,25/3/2026,,CONSIGNADO,,63,3/5/2026,"570,26",21,Kw0N6aRs7VYDdN,Miss Zola Brakus Jr.,20/7/1997,M,angel.botsford@example.net
"5448,51",5376,"72,51","1,33077","8,01","4,44",,25/3/2026,,CONSIGNADO,,61,20/5/2026,"89,32",32,Kw0N6aRs7VYDdN,Miss Zola Brakus Jr.,20/7/1997,M,angel.botsford@example.net
"16171,7","15799,5","372,25","2,30189","4,31","7,89",,25/3/2026,,CONSIGNADO,,64,9/5/2026,"252,68",45,KWQ3OzzkS1FrZX,Icie Hamill,12/5/1992,M,uadams@example.net
"16780,6","16327,5","453,09","2,70008","3,92",3,,25/3/2026,,CONSIGNADO,,45,16/5/2026,"372,9",5,KWQ3OzzkS1FrZX,Icie Hamill,12/5/1992,M,uadams@example.net
"38783,2","37822,8","960,4","2,47632","3,66","9,23",,25/3/2026,,CONSIGNADO,,83,2/5/2026,"467,27",49,KWQ3OzzkS1FrZX,Icie Hamill,12/5/1992,M,uadams@example.net
"56841,7","55680,9","1160,8","2,04217","4,8","9,96",,25/3/2026,,CONSIGNADO,,33,11/6/2026,"1722,48",17,KXmMdd6wsOuJLl,Prof. Kade Towne MD,18/11/1975,M,schoen.patience@example.net
"12253,2","11973,8","279,4","2,28019","6,93","1,14",,25/3/2026,,CONSIGNADO,,31,13/6/2026,"395,26",16,KXmMdd6wsOuJLl,Prof. Kade Towne MD,18/11/1975,M,schoen.patience@example.net
"41419,4","40625,9","793,5","1,91577","3,04","4,9",,25/3/2026,,CONSIGNADO,,12,25/5/2026,"3451,62",7,kY6Hw3fGrmoO5j,Austyn Swaniawski III,26/7/2019,M,name43@example.com
"17934,9","17669,8","265,03","1,47774","6,34","3,49",,25/3/2026,,CONSIGNADO,,53,27/5/2026,"338,39",18,KYLqGQcim43SVD,Lora Rutherford,11/12/1986,F,esperanza.cartwright@example.org
"16932,1","16657,8","274,28","1,61986","9,04","5,88",,25/3/2026,,CONSIGNADO,,70,22/5/2026,"241,89",43,KYtUIMYnw5Snxo,Nikki Larkin,10/12/2022,M,virginie.koelpin@example.net
"33367,8","32435,4","932,35","2,79415","3,1","5,62",,25/3/2026,,CONSIGNADO,,7,12/6/2026,"4766,83",0,KZbkOML9DmY30M,Miss Tina Crona,20/2/2020,F,wlynch@example.com
"4618,33","4520,21","98,12","2,12458","7,07","1,04",,25/3/2026,,CONSIGNADO,,62,2/6/2026,"74,49",27,kZS19zn2ezDnCI,Dr. Deon Gaylord,3/9/1997,F,kiera94@example.com
"30764,5","29884,4","880,05","2,86062","4,19","2,72",,25/3/2026,,CONSIGNADO,,25,12/5/2026,"1230,58",4,kzs1EIYH2YTcq2,Makenna Price,10/11/2009,M,bryon.west@example.com
"52379,2","51763,8","615,38","1,17485","8,23","9,51",,25/3/2026,,CONSIGNADO,,12,17/6/2026,"4364,93",2,l00vtYXt7NQT1N,Zion Homenick,27/12/2017,F,audreanne.wehner@example.org
"22270,5","21653,8","616,74","2,76929","3,03","4,46",,25/3/2026,,CONSIGNADO,,18,16/6/2026,"1237,25",17,l1LoXFGZAE7tXM,Dr. Ewald Fadel,5/11/1992,F,stamm.rodrick@example.org
"6759,47","6556,87","202,6","2,99728","4,67","1,01",,25/3/2026,,CONSIGNADO,,87,5/6/2026,"77,7",39,l1LoXFGZAE7tXM,Dr. Ewald Fadel,5/11/1992,F,stamm.rodrick@example.org
"48515,4","47427,1","1088,34","2,24329","7,67","3,79",,25/3/2026,,CONSIGNADO,,10,13/5/2026,"4851,54",5,L2BOaEllyw0EpL,Mrs. Desiree Crist,17/3/2007,F,faustino.koss@example.com
"14073,1","13665,6","407,55","2,89594","7,59","3,45",,25/3/2026,,CONSIGNADO,,3,11/5/2026,"4691,04",2,L3a7FHAtKEnp8R,Prof. Alta Murray,8/8/2012,M,nbeahan@example.com
"20793,3","20455,8","337,51","1,62316","9,32","4,11",,25/3/2026,,CONSIGNADO,,78,16/5/2026,"266,58",41,L3V4vTvpfDh7Tn,Rudy Stehr,22/9/2021,M,dan99@example.com
26549,"25841,5","707,49","2,66483","1,87","7,07",,25/3/2026,,CONSIGNADO,,74,16/5/2026,"358,77",46,l7pmp956rJhEdb,Prof. Garret Fisher DDS,2/3/2006,M,yorn@example.org
"16210,5","15984,2","226,32","1,39616","3,36","1,91",,25/3/2026,,CONSIGNADO,,86,19/6/2026,"188,49",68,l7pmp956rJhEdb,Prof. Garret Fisher DDS,2/3/2006,M,yorn@example.org
"22897,4","22422,1","475,24","2,07553","9,53","3,59",,25/3/2026,,CONSIGNADO,,27,27/4/2026,"848,05",27,l8mjPEYH6YrPHP,Audra Towne,8/5/1984,F,nstoltenberg@example.com
"20287,6","19691,7","595,88","2,93718","4,68","9,02",,25/3/2026,,CONSIGNADO,,15,11/5/2026,"1352,51",10,L9oa7DQtpUNAt8,Valerie Ward,7/7/1976,F,ivon@example.com
"19542,3","18976,5","565,76","2,89508","6,92","6,07",,25/3/2026,,CONSIGNADO,,27,10/6/2026,"723,79",6,laYmhQE1x3pj63,Linda Carroll,25/10/1988,M,greyson.ryan@example.com
"6486,35","6378,4","107,95","1,66421","1,2","2,97",,25/3/2026,,CONSIGNADO,,58,22/6/2026,"111,83",39,Lb5Z16utQKsKtu,Bethany Funk,7/11/2006,M,aiden41@example.com
35579,"34648,7","930,25","2,61461","5,12","8,05",,25/3/2026,,CONSIGNADO,,47,4/6/2026,757,38,lbuNKqSLNa0FNA,Prof. Julia Ebert II,7/10/1990,F,wmoen@example.com
42357,"41706,9","650,06","1,53471","4,71","5,3",,25/3/2026,,CONSIGNADO,,22,17/6/2026,"1925,32",14,lc2pvY7Csqmpsf,Jarret Stehr,26/1/2014,M,sonya88@example.net
"47596,6","46680,1","916,44","1,92543",6,"4,44",,25/3/2026,,CONSIGNADO,,85,26/5/2026,"559,96",34,lckuYXxzHoCbCL,Demarcus Douglas,1/12/2004,F,llewellyn.west@example.net
"24514,7","24247,7","267,07","1,08941","4,66","6,51",,25/3/2026,,CONSIGNADO,,90,19/6/2026,"272,39",43,lcoSPH7X7M3DyP,Ms. Juana Graham,12/10/2020,M,hardy.watsica@example.org
"20363,8","19846,9","516,88","2,53821","5,97","8,89",,25/3/2026,,CONSIGNADO,,31,23/5/2026,"656,9",20,lcoSPH7X7M3DyP,Ms. Juana Graham,12/10/2020,M,hardy.watsica@example.org
"32513,5","31734,8","778,74","2,39514","2,82","3,52",,25/3/2026,,CONSIGNADO,,11,9/6/2026,"2955,77",3,LE2KeGt7i3hsBj,Cicero Toy V,24/6/2017,M,gleason.cordie@example.org
"9162,43","9016,62","145,81","1,59138","5,68","4,98",,25/3/2026,,CONSIGNADO,,3,10/5/2026,"3054,14",3,LE2KeGt7i3hsBj,Cicero Toy V,24/6/2017,M,gleason.cordie@example.org
"26945,6","26220,4","725,17","2,69122","6,2","5,21",,25/3/2026,,CONSIGNADO,,63,26/4/2026,"427,71",52,leK3WpiZ9ArBno,Felicity Hilpert,16/7/2025,M,tmann@example.org
"40410,1","39502,1","907,92","2,24677","8,61","9,34",,25/3/2026,,CONSIGNADO,,49,28/5/2026,"824,7",18,LeP1BDIwAuxyvt,Telly Torphy,6/7/2017,F,shaylee.breitenberg@example.org
"38396,4","37879,9","516,43","1,345","3,88","8,09",,25/3/2026,,CONSIGNADO,,78,7/6/2026,"492,26",29,LeP1BDIwAuxyvt,Telly Torphy,6/7/2017,F,shaylee.breitenberg@example.org
"47483,9","46559,3","924,62","1,94722","2,89","3,1",,25/3/2026,,CONSIGNADO,,31,9/6/2026,"1531,74",13,lfwtCuQKf3vqYv,Cynthia Bauch,25/7/1973,M,lwiegand@example.net
"3277,62","3190,17","87,45","2,66823","5,59","6,9",,25/3/2026,,CONSIGNADO,,85,9/5/2026,"38,56",41,lfwtCuQKf3vqYv,Cynthia Bauch,25/7/1973,M,lwiegand@example.net
"38355,9",37897,"458,85","1,19629","6,73","3,13",,25/3/2026,,CONSIGNADO,,62,27/5/2026,"618,64",61,lg3SaIAL6tHjzM,Kyra Ankunding,31/1/1978,M,earline87@example.com
"13718,2","13379,3","338,91","2,47049","3,01","7,75",,25/3/2026,,CONSIGNADO,,7,17/5/2026,"1959,75",1,lGCzlfGqo0wbgx,Dr. Junior Graham V,22/3/1970,M,amelia13@example.net
"7451,85","7340,55","111,3","1,4936","5,58","5,1",,25/3/2026,,CONSIGNADO,,6,14/5/2026,"1241,98",5,LGOj4RxNbRa4sx,Scotty Fritsch II,18/2/2017,M,fmohr@example.com
"50634,9","49447,9","1186,99","2,34422","6,28","1,55",,25/3/2026,,CONSIGNADO,,85,4/6/2026,"595,71",66,LHGQoI7cs8kZUz,Adela Kihn,17/3/2014,F,burdette.gleichner@example.org
"23410,5","22750,2","660,28","2,82042","2,72","6,48",,25/3/2026,,CONSIGNADO,,14,19/5/2026,"1672,18",14,LHGQoI7cs8kZUz,Adela Kihn,17/3/2014,F,burdette.gleichner@example.org
"50028,9","49245,6","783,39","1,56588","4,77",9,,25/3/2026,,CONSIGNADO,,34,6/5/2026,"1471,44",23,LHGRChsqNdvQRG,Samanta Flatley,27/11/2000,F,bryce.prosacco@example.org
"4721,67","4644,86","76,81","1,62666","5,98","9,17",,25/3/2026,,CONSIGNADO,,75,8/6/2026,"62,96",7,Lhh6lKnI3rn76E,Miss Lillie Langworth,2/3/2003,F,lori.witting@example.org
"35740,1","35338,7","401,35","1,12298","2,28","8,58",,25/3/2026,,CONSIGNADO,,51,27/5/2026,"700,79",41,liof2mYpOQsw1F,Dr. Curt Schmidt III,24/2/2021,F,violette.fadel@example.org
"24714,1","24010,1","703,92","2,84825","3,86","3,13",,25/3/2026,,CONSIGNADO,,21,18/5/2026,"1176,86",16,liouohZ84Y4MaY,Daphne Fisher,4/10/2021,M,mcdermott.eduardo@example.org
"40365,9","39177,5","1188,48","2,94427","7,75","3,08",,25/3/2026,,CONSIGNADO,,27,16/5/2026,"1495,04",22,LIZpHOTe8aLl1F,Albertha Steuber III,26/6/1977,M,theo48@example.org
"5889,16","5823,61","65,55","1,11303","6,53","5,49",,25/3/2026,,CONSIGNADO,,4,22/5/2026,"1472,29",2,LIZpHOTe8aLl1F,Albertha Steuber III,26/6/1977,M,theo48@example.org
"28997,6","28454,7","542,84","1,87203","5,47","4,78",,25/3/2026,,CONSIGNADO,,57,24/6/2026,"508,73",9,LIZpHOTe8aLl1F,Albertha Steuber III,26/6/1977,M,theo48@example.org
"36404,4","35826,4","577,97","1,58763","8,57","4,5",,25/3/2026,,CONSIGNADO,,34,4/5/2026,"1070,72",1,LjXKjOYZFcsz8i,Isidro Stehr,11/1/2005,M,shansen@example.net
"46649,5","45554,5","1095,03","2,34736","6,59","4,54",,25/3/2026,,CONSIGNADO,,24,17/5/2026,"1943,73",8,Ll5DdjEFe3DBl4,August Metz,21/10/2003,F,kharris@example.net
"14874,5","14443,2","431,27","2,89936","9,08","2,54",,25/3/2026,,CONSIGNADO,,31,2/6/2026,"479,82",24,LLLyhWewHcSueb,Teresa Harris,13/3/2013,F,sallie09@example.com
"48116,9","47539,5","577,42","1,20004","6,81","2,75",,25/3/2026,,CONSIGNADO,,22,27/5/2026,"2187,13",21,LMmXmDpp6kTEPr,Prof. Alene Oberbrunner DVM,28/11/2004,F,jgreenfelder@example.com
"55511,3",54698,"813,23","1,46498","3,09","5,57",,25/3/2026,,CONSIGNADO,,19,16/6/2026,"2921,65",17,LODADzLGg5Ie7v,Mrs. Aylin Runolfsdottir Sr.,27/2/1992,M,maxine.gaylord@example.net
"11435,9","11104,8","331,03","2,89467","1,28","1,48",,25/3/2026,,CONSIGNADO,,56,27/4/2026,"204,21",34,LOVCCeAc6Pz6KJ,Lorine Price,7/5/1978,M,cemmerich@example.com
"41418,8","40812,1","606,66","1,4647","2,51","9,51",,25/3/2026,,CONSIGNADO,,41,24/5/2026,"1010,21",2,LP3RwX0p6y8FPL,Melody Grant,13/3/1975,F,concepcion55@example.org
"14475,9","14107,4","368,46","2,5453","3,97","1,14",,25/3/2026,,CONSIGNADO,,52,10/6/2026,"278,38",13,lPABvxSLVfyTpF,Madonna Ratke,5/4/1972,F,roob.dorthy@example.com
"31952,1","31261,4","690,71","2,16172","2,08","2,74",,25/3/2026,,CONSIGNADO,,33,8/5/2026,"968,25",31,lPABvxSLVfyTpF,Madonna Ratke,5/4/1972,F,roob.dorthy@example.com
"24200,9",23600,"600,93","2,48311","6,43","2,81",,25/3/2026,,CONSIGNADO,,15,20/6/2026,"1613,39",3,LQ03O1lNh2Qq0u,Herminia Mills,23/7/1978,F,jacobs.aliya@example.net
"43175,3","42237,4","937,86","2,17221","4,9","2,91",,25/3/2026,,CONSIGNADO,,1,4/5/2026,"43175,3",0,Lq5IcNNB6IDNHK,Rosalind Thompson IV,13/1/2017,F,hassan82@example.org
"21649,1","21365,1",284,"1,31184","1,1","1,85",,25/3/2026,,CONSIGNADO,,40,25/5/2026,"541,23",28,lQLogbAMbWHVO3,Christelle Walsh,28/7/1999,M,seth21@example.net
"9570,73","9367,5","203,23","2,12348","1,35","8,63",,25/3/2026,,CONSIGNADO,,75,8/5/2026,"127,61",55,lrkJoTE8MdZs3N,Garland Senger,29/8/2014,M,nicklaus36@example.com
"34267,8","33486,1","781,71","2,28119","4,67","5,25",,25/3/2026,,CONSIGNADO,,62,30/4/2026,"552,71",16,lrkJoTE8MdZs3N,Garland Senger,29/8/2014,M,nicklaus36@example.com
"58268,2","57024,9","1243,27","2,1337","7,69","1,03",,25/3/2026,,CONSIGNADO,,91,12/6/2026,"640,31",13,lrkJoTE8MdZs3N,Garland Senger,29/8/2014,M,nicklaus36@example.com
"40494,8","39495,9","998,88","2,46669","5,54","4,84",,25/3/2026,,CONSIGNADO,,66,4/6/2026,"613,56",1,lRQ6hrlZapJpKP,Crawford Casper,8/8/1980,M,gilda.donnelly@example.com
"29150,3","28284,7","865,56","2,9693","9,53","4,86",,25/3/2026,,CONSIGNADO,,10,30/5/2026,"2915,03",8,lS4BqUaALXIScQ,Rico Nader,22/2/2007,M,conrad76@example.net
"34646,2","33929,8","716,44","2,06787","1,44","4,96",,25/3/2026,,CONSIGNADO,,26,8/6/2026,"1332,55",10,LsqXioJbc8jfSF,Florine Green III,5/6/1982,F,clementina.grimes@example.org
"56713,6","55851,5","862,15","1,52018","4,1","2,75",,25/3/2026,,CONSIGNADO,,53,1/5/2026,"1070,07",8,lU63OlQRA9LIPy,Mohamed Moen,17/5/1977,F,nya22@example.net
"6595,43","6420,81","174,62","2,6476","8,84","5,71",,25/3/2026,,CONSIGNADO,,81,24/6/2026,"81,43",73,lUk6be1OviCAOY,Maia Bechtelar,19/5/1973,F,hward@example.com
"24804,9","24226,7","578,21","2,33103","9,5","2,84",,25/3/2026,,CONSIGNADO,,41,12/5/2026,605,28,luyUOeaGDq0x6w,Shanie Lesch DVM,26/3/1976,M,maurice70@example.net
"16263,8","15866,9","396,84","2,44003","6,88","5,77",,25/3/2026,,CONSIGNADO,,28,8/5/2026,"580,85",8,Lv6fIWQWStzpv9,Velda Murray,10/11/1994,M,avon@example.com
"31164,7","30667,6","497,05","1,5949","6,03","8,47",,25/3/2026,,CONSIGNADO,,54,18/6/2026,"577,12",52,LV9gYxIzNMbbbE,Oswald Kris,29/4/1987,M,tgreenholt@example.net
"13087,3","12783,8","303,53","2,31926","9,51","2,95",,25/3/2026,,CONSIGNADO,,25,19/5/2026,"523,49",10,LVDs0EHYZjvKcs,Sabina Mitchell,21/5/1996,F,sammie.raynor@example.org
"26378,9","26086,5","292,33","1,10818","3,14","9,18",,25/3/2026,,CONSIGNADO,,23,9/6/2026,"1146,91",11,lVlogJTgH2bPcr,Mr. Troy Mayer,13/3/1977,M,audreanne59@example.net
36059,"35561,3","497,66","1,38013","3,86","8,48",,25/3/2026,,CONSIGNADO,,41,29/5/2026,"879,49",0,lVlogJTgH2bPcr,Mr. Troy Mayer,13/3/1977,M,audreanne59@example.net
"36114,7","35615,9","498,78","1,38109","1,89","2,62",,25/3/2026,,CONSIGNADO,,4,19/6/2026,"9028,67",4,LVMXaHvDPrqylB,Newton Effertz PhD,27/11/1987,F,merlin.toy@example.com
"4685,53","4635,91","49,62","1,05902","7,92","5,18",,25/3/2026,,CONSIGNADO,,59,4/6/2026,"79,42",25,LvWk85FcXOKOn1,Julius Flatley,14/5/2020,F,hahn.tyson@example.com
"12508,2","12176,5","331,67","2,6516","8,74","4,94",,25/3/2026,,CONSIGNADO,,66,15/6/2026,"189,52",22,LwlhFFH6cjtsMI,Dr. Celestino Lemke,21/11/2011,F,jasper.walsh@example.org
"1431,9","1391,13","40,77","2,847","8,26","7,92",,25/3/2026,,CONSIGNADO,,40,26/5/2026,"35,8",15,LXEYS3RiP65mKM,Prof. Constantin Emard,9/8/2016,F,balistreri.larry@example.com
57688,"56438,8","1249,2","2,16545","9,47","7,27",,25/3/2026,,CONSIGNADO,,14,14/5/2026,"4120,57",10,LYXKdWQ1rdiXm4,Tito Treutel V,2/10/2023,M,zhammes@example.com
"26318,8","26021,5","297,28","1,12954","8,07","6,98",,25/3/2026,,CONSIGNADO,,10,6/6/2026,"2631,88",1,LZ64zKxF8qTtTD,Violette Upton I,31/12/1970,F,zlubowitz@example.com
"22239,7","21671,7","567,95","2,55379","4,36","5,59",,25/3/2026,,CONSIGNADO,,52,16/6/2026,"427,69",46,LZf831anho56DE,Lina Hirthe,1/1/1980,M,collier.zula@example.com
"33597,1","33238,4","358,73","1,06775","6,47","1,7",,25/3/2026,,CONSIGNADO,,45,21/6/2026,"746,6",31,lzJyrQeAEs2UEl,Freida Feil,14/10/2014,F,norene58@example.org
"46212,2","44903,2","1308,97","2,83252","2,74","8,9",,25/3/2026,,CONSIGNADO,,74,6/6/2026,"624,49",41,lzJyrQeAEs2UEl,Freida Feil,14/10/2014,F,norene58@example.org
"23076,6","22523,1","553,53","2,39866","9,56","5,22",,25/3/2026,,CONSIGNADO,,62,13/5/2026,"372,2",22,LzLZfesdsGCVS0,Gabrielle Lockman,10/10/2003,M,kovacek.kyra@example.net
"21508,2","21021,2","487,01","2,26432","1,49","5,29",,25/3/2026,,CONSIGNADO,,26,30/5/2026,"827,24",24,LzLZfesdsGCVS0,Gabrielle Lockman,10/10/2003,M,kovacek.kyra@example.net
"11407,8","11077,4","330,34","2,89573","7,46","8,63",,25/3/2026,,CONSIGNADO,,1,3/5/2026,"11407,8",1,M1SHgmJwqbmBDP,Mr. Conor Wyman,30/12/2004,M,wvolkman@example.net
"17382,7",16934,"448,67","2,58113","2,31","7,86",,25/3/2026,,CONSIGNADO,,18,16/6/2026,"965,71",7,M3yX9XnHpPXZ9v,Sylvan Streich Sr.,23/2/2017,M,abbey95@example.com
"20444,8","20161,3","283,46","1,38647",9,"2,98",,25/3/2026,,CONSIGNADO,,46,29/4/2026,"444,45",45,m4KRndltsZJmUW,Mrs. Priscilla Koss,24/7/2009,M,gfeil@example.org
"10868,1","10740,2","127,96","1,17737","1,27","3,09",,25/3/2026,,CONSIGNADO,,7,17/5/2026,"1552,59",4,m4KRndltsZJmUW,Mrs. Priscilla Koss,24/7/2009,M,gfeil@example.org
"7013,52","6920,95","92,57","1,31989","8,25","7,56",,25/3/2026,,CONSIGNADO,,54,22/5/2026,"129,88",26,m75lAsE2NZAGXI,Elian Gutkowski,20/3/2008,M,forn@example.net
"39634,7",39171,"463,71","1,16997","3,97","7,1",,25/3/2026,,CONSIGNADO,,37,7/5/2026,"1071,21",34,m78ue2WrEIYOLr,Barrett Prohaska,13/11/1985,F,fzulauf@example.net
"3333,33","3295,58","37,75","1,13261","1,56","6,83",,25/3/2026,,CONSIGNADO,,72,17/5/2026,"46,3",17,M7MEx2hfRmAiWA,Ms. Athena Cummings Sr.,21/3/1973,M,xsipes@example.org
"32906,3",31928,"978,25","2,97285","8,4","7,64",,25/3/2026,,CONSIGNADO,,23,21/6/2026,"1430,71",10,M86LUgjwQXMsoA,Lewis Zulauf II,7/10/1978,F,hbauch@example.org
"14980,1","14749,1","230,98","1,54193","6,57","6,36",,25/3/2026,,CONSIGNADO,,76,20/6/2026,"197,11",65,M86LUgjwQXMsoA,Lewis Zulauf II,7/10/1978,F,hbauch@example.org
"29428,8","29004,5","424,26","1,44165","8,81","4,83",,25/3/2026,,CONSIGNADO,,40,13/6/2026,"735,72",29,m8hikhfa0FlCAf,Rolando Denesik,16/1/1987,M,leila87@example.com
"7619,03","7482,97","136,06","1,78582","3,12","6,5",,25/3/2026,,CONSIGNADO,,3,3/6/2026,"2539,68",0,m8K12M88d1JIPf,Destini Goodwin,8/6/2002,F,connelly.brionna@example.org
"27499,2","26726,6","772,61","2,80956","7,97","7,18",,25/3/2026,,CONSIGNADO,,47,2/5/2026,"585,09",21,m8ZnHX8ELtpy6w,Magnolia Paucek,27/8/1974,M,stroman.emile@example.net
"11945,9",11777,"168,88","1,41373","1,44","2,45",,25/3/2026,,CONSIGNADO,,31,15/6/2026,"385,35",23,mA3YCFa3AeVaeO,Angel Hermann I,10/8/1985,F,trogahn@example.org
"57379,2","56672,3","706,92","1,23201","5,62","5,44",,25/3/2026,,CONSIGNADO,,13,1/6/2026,"4413,78",1,mA3YCFa3AeVaeO,Angel Hermann I,10/8/1985,F,trogahn@example.org
"14920,5","14562,2","358,24","2,40101","4,46","2,01",,25/3/2026,,CONSIGNADO,,5,19/5/2026,"2984,09",3,mas7088wALE6th,Pasquale Johnston,21/12/2015,M,tpacocha@example.org
"56470,3","55591,6","878,71","1,55605","1,75","9,19",,25/3/2026,,CONSIGNADO,,59,12/5/2026,"957,12",52,mas7088wALE6th,Pasquale Johnston,21/12/2015,M,tpacocha@example.org
"13938,2","13772,7","165,48","1,18726","8,04","2,4",,25/3/2026,,CONSIGNADO,,86,14/6/2026,"162,07",65,mCIqbIFPPr0g6C,Prof. Gussie Fritsch I,17/2/1985,M,kelsie93@example.net
37178,"36140,6","1037,43","2,79045","8,93","7,22",,25/3/2026,,CONSIGNADO,,38,9/6/2026,"978,37",19,mCIqbIFPPr0g6C,Prof. Gussie Fritsch I,17/2/1985,M,kelsie93@example.net
"34178,6","33705,6","473,03","1,38398","3,96","6,56",,25/3/2026,,CONSIGNADO,,92,8/6/2026,"371,51",12,mCKznAufCSNRpG,Leatha Willms II,24/7/1988,M,vbartoletti@example.net
"37655,1","36774,3","880,88","2,33934","9,16","3,03",,25/3/2026,,CONSIGNADO,,6,30/4/2026,"6275,86",6,mCKznAufCSNRpG,Leatha Willms II,24/7/1988,M,vbartoletti@example.net
"17983,9","17708,7","275,25","1,53052","3,29","5,4",,25/3/2026,,CONSIGNADO,,53,10/5/2026,"339,32",35,mdczsGviE0CqP7,Aida Buckridge,20/10/1994,F,lindsay81@example.net
"16921,9","16422,3","499,55","2,9521","5,89","3,54",,25/3/2026,,CONSIGNADO,,84,25/6/2026,"201,45",84,MdMNx7iczICgH2,Darien Murray II,8/7/1976,F,hill.arvel@example.org
"13679,2","13426,7","252,48","1,84572","6,01","5,79",,25/3/2026,,CONSIGNADO,,16,7/5/2026,"854,95",7,MDzi6IagI9UXHu,Abby Koepp,18/6/1984,M,hstoltenberg@example.net
"17963,8","17535,1","428,67","2,3863","9,37","3,9",,25/3/2026,,CONSIGNADO,,75,28/4/2026,"239,52",23,mEasSZYhYwzS42,Margot Nienow,5/1/2023,F,aurelie38@example.org
"17944,5","17605,3","339,2","1,89028","6,66","3,05",,25/3/2026,,CONSIGNADO,,45,2/5/2026,"398,77",38,mEQCVW7WRc04ld,Judah Schamberger,26/12/1981,M,hubert66@example.com
"23349,6","22908,9","440,73","1,88754",3,"7,22",,25/3/2026,,CONSIGNADO,,48,10/5/2026,"486,45",48,MEX88sieP4ztJ0,Maurice Hand IV,24/9/1975,M,matilde30@example.net
"58648,9","57639,8","1009,2","1,72075","3,37","6,31",,25/3/2026,,CONSIGNADO,,11,27/5/2026,"5331,72",2,mEXMmhH5xIXVTD,Orland Roberts,26/3/2019,F,geovanni43@example.com
45280,"44470,5","809,54","1,78786","1,27","5,93",,25/3/2026,,CONSIGNADO,,9,15/6/2026,"5031,12",2,mh4hape9N842YY,Carmelo Kihn,7/5/2014,M,murray.nikolas@example.net
"19730,1","19257,3","472,79","2,39628","6,28","6,24",,25/3/2026,,CONSIGNADO,,38,1/6/2026,"519,21",24,mh4hape9N842YY,Carmelo Kihn,7/5/2014,M,murray.nikolas@example.net
"13505,7","13196,8","308,91","2,28723","9,5","4,44",,25/3/2026,,CONSIGNADO,,14,15/6/2026,"964,69",12,mHRSa10jGNTxak,Destany Kohler IV,29/3/1975,M,drake92@example.com
"9584,39","9399,58","184,81","1,92823","2,77","7,89",,25/3/2026,,CONSIGNADO,,45,29/5/2026,"212,99",16,MI70v7UPiE8xU2,Alisa Langworth,16/12/1977,F,adan47@example.org
"40057,1","38881,1","1176,1","2,93605","7,31","8,11",,25/3/2026,,CONSIGNADO,,2,14/5/2026,"20028,6",0,mJBqY0uN7ruKSZ,Dr. Catherine Schiller Jr.,23/11/2010,F,maude45@example.org
"58338,6","56799,4","1539,16","2,63833","7,98","5,34",,25/3/2026,,CONSIGNADO,,63,19/6/2026,"926,01",5,MjbZ50gnZJf0nJ,Rylan Torphy Sr.,3/2/1981,M,nhaley@example.com
"36171,2","35537,8","633,38","1,75107","4,07","8,88",,25/3/2026,,CONSIGNADO,,79,7/5/2026,"457,86",36,MJP0ekUAVBpmJY,Ms. Annamarie McClure,18/5/2005,F,janae07@example.net
"9205,15","9026,93","178,22","1,93606","8,64","3,63",,25/3/2026,,CONSIGNADO,,43,11/6/2026,"214,07",9,mjW7Wqf3YgW2r4,Travis Hills,4/8/1980,F,vbins@example.com
"28115,4",27420,"695,37","2,47326","4,05","9,7",,25/3/2026,,CONSIGNADO,,16,19/6/2026,"1757,21",9,mjW7Wqf3YgW2r4,Travis Hills,4/8/1980,F,vbins@example.com
"12960,7","12756,3","204,4","1,57706","4,06","7,73",,25/3/2026,,CONSIGNADO,,81,1/6/2026,"160,01",38,MK7M7BUQUF8aFC,Mrs. Cara Shields,21/5/2022,F,jalyn80@example.net
"50824,2","49897,4","926,76","1,82346","6,06","1,54",,25/3/2026,,CONSIGNADO,,63,8/6/2026,"806,73",42,mKXkJin8HYWMFN,Mr. Jaylan Haag,10/2/1970,M,theidenreich@example.net
"8912,15","8769,5","142,65","1,60066","6,26","2,52",,25/3/2026,,CONSIGNADO,,91,26/4/2026,"97,94",49,Ml0UXnDhPP0AWY,Prof. Timmy Franecki Sr.,8/5/1986,M,garland88@example.org
"32181,3",31341,"840,26","2,61101","2,88","1,97",,25/3/2026,,CONSIGNADO,,60,30/5/2026,"536,35",13,MLjXR4uUErty4N,Heidi Rice,17/10/1982,F,ptromp@example.net
